grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,combo_id,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,e_family,bh_family
474,batch_00060,rolling_tr_sum,1040,456,32,1.8,48,3.5,calculated_threshold,wait_next_real_trade,0.0,350,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s350_rx1_e1040_bh456_trw32_k1p8_w48_m3p5_673cfdc91b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,18,0.1885977039351782,0.071070680427409,0.0098530904935543,-0.0398052841061502,4,0,0.13971371110848,0.3182285873192622,14,0,2,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0398052841061502,v4_4_positive_entry_signal_repair_20260805,continuation_round_24_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_24_ai_generated_leap_all_window,c55bf6cf3cdd1c77bcf0e17d2c332032b221c8182085c103390911cc3b638bf9,v4_4_positive_entry_signal_repair_20260805::continuation_round_24_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.1810567065511896,0.0094962241341073,-0.0408469566003893,0.0408469566003893,3.568663594470046,156243.6,199206.0,355449.60000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,156243.6,199206.0,355449.60000000003,0,0,569.0,1846.299999999999,,,,12062.0,,
183,batch_00023,rolling_tr_sum,320,240,22,1.0,10,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e320_bh240_trw22_k1_w10_m4p5_3dc2cd4259,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.5850255304487582,0.0812144364435307,0.0053214279505829,-0.1117017641587062,27,2,0.1870549137521724,0.4781495154591676,54,0,18,72,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1117017641587062,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,2,market_03,0.5351603814843482,0.0049645615911359,-0.1168305064915986,0.1168305064915986,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,550.5,1393.6999999999994,,,,74.0,,
165,batch_00021,rolling_tr_sum,112,132,48,1.0,14,12.0,calculated_threshold,wait_next_real_trade,0.0,90,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s90_rx1_e112_bh132_trw48_k1_w14_m12_3aae3aa936,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,26,0.0812336806715816,0.0565851502987104,0.0030406450264739,-0.0168130192733676,2,5,0.3103448275862129,1.0,17,0,0,26,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0168130192733676,v4_4_positive_entry_signal_repair_20260805,continuation_round_60_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_60_ai_generated_leap_all_window,87b7abdc48fbdf3ce7a3358dce6adee24c59a7a24c3bdc85599488f0ddb2c669,v4_4_positive_entry_signal_repair_20260805::continuation_round_60_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0712755572114274,0.0026837786670269,-0.0175206206930966,0.0175206206930966,3.568663594470046,225685.2,287742.0,513427.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,225685.2,287742.0,513427.2,1,4,146.5,365.25,,,,15797.0,,
2013,batch_00168,rolling_tr_sum,320,165,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,387,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s387_rx1_e320_bh165_trw11_k1p4_w6_m4p5_e1ddc15b4c,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8357556272210895,0.0235235120247581,0.0055268428716306,-0.1539309092214231,35,3,0.2093023255814187,0.5223322021116104,69,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1539309092214231,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7622940614227067,0.0051699765121836,-0.1608991097367068,0.1608991097367068,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,572.0,1576.5,,,,9563.0,,
175,batch_00022,rolling_tr_sum,216,228,7,0.95,128,0.6,calculated_threshold,wait_next_real_trade,0.0,144,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s144_rx1_e216_bh228_trw7_k0p95_w128_m0p6_684a959c8f,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,968,0.6869041093586077,0.3642111885685257,0.000557988145394,-0.0607400744503732,26,67,0.3680531732418348,0.89374110953063,440,1,928,39,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0607400744503732,v4_4_positive_entry_signal_repair_20260805,continuation_round_47_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_47_ai_generated_leap_all_window,bab7d667ecba689b98f28e6c74e64cf96859360c2db3d62531846e0a0d7e0fdb,v4_4_positive_entry_signal_repair_20260805::continuation_round_47_ai_generated_leap_all_window,2,market_01,0.1943084382307938,0.000201121785947,-0.1193338443065309,0.1193338443065309,3.568663594470046,8402433.600000001,10712856.0,19115289.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8402433.600000001,10712856.0,19115289.6,4,4,19.5,253.65,,,,1168.0,,
21,batch_00003,rolling_tr_sum,480,155,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh155_trw12_k1p26_w7_m4p5_c792ef6456,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,118,0.7513933987218653,-0.024283492925607,0.0049959598997289,-0.1618574198150409,38,5,0.2087301587301391,0.6255241172761667,67,1,39,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1618574198150409,v4_4_positive_entry_signal_repair_20260805,continuation_round_40_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_40_ai_adaptive_grid_all_window,e7437b5cd151457fadaa3064bce5a16971849fdb885accb67420cdfce54a30a5,v4_4_positive_entry_signal_repair_20260805::continuation_round_40_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.6794796068297038,0.0046390935402819,-0.1696528549409325,0.1696528549409325,3.568663594470046,1024263.6,1305906.0,2330169.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1024263.6,1305906.0,2330169.6,2,1,572.0,1554.7499999999998,,,,9793.0,5.0,1.0
4599,batch_00384,rolling_tr_sum,528,171,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e528_bh171_trw11_k1p4_w6_m4p5_acad9c0cfd,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8357463283288995,0.0181914130986504,0.0055262315527655,-0.1530516344639781,35,3,0.2052401746724803,0.5112745098039233,70,1,39,75,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1530516344639781,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7622851795095495,0.0051693651933185,-0.1600267702934353,0.1600267702934353,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,0,0,573.0,1577.5,,,,9564.0,,
5,batch_00001,rolling_tr_sum,214,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e214_bh612_trw24_k1p6_w16_m2_770443172e,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,35,0.3979353443880222,0.1297871364445839,0.0098475425931131,-0.0382845801417669,8,1,0.2087378640776575,0.417253251721485,23,0,16,19,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0382845801417669,v4_4_positive_entry_signal_repair_20260805,continuation_round_85_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_85_ai_adaptive_grid_all_window,d7a9c6bce5a7d350a8efc8d1184ecca637db902df46af7e2b45865ab3037a969,v4_4_positive_entry_signal_repair_20260805::continuation_round_85_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3807406738658425,0.009490676233666,-0.0410402087754149,0.0410402087754149,3.568663594470046,303807.0,387345.0,691152.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,303807.0,387345.0,691152.0,0,0,423.0,1699.199999999998,,,,10270.0,,
3489,batch_00291,rolling_tr_sum,320,240,20,1.1,9,4.375,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e320_bh240_trw20_k1p1_w9_m4p375_c0f009f192,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.584121198972396,0.0889794180884422,0.005316320554429,-0.1127779633120356,26,2,0.1870549137521724,0.4781495154591676,54,0,20,70,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1127779633120356,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5342841276382493,0.004959454194982,-0.1179052833458393,0.1179052833458393,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,542.5,1393.6999999999994,,,,76.0,,
16,batch_00002,rolling_tr_sum,30,510,40,0.7,96,1.8,calculated_threshold,wait_next_real_trade,0.0,90,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s90_rx1_e30_bh510_trw40_k0p7_w96_m1p8_455eb57307,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,37,0.0794378077479238,0.0627121380812463,0.0021019392722156,-0.0168676654858065,2,6,0.3103448275862285,1.0,10,0,8,29,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0168676654858065,v4_4_positive_entry_signal_repair_20260805,continuation_round_44_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_44_ai_generated_leap_all_window,f59864f35a9032a5526a7466009d4556dd3ef3c14a815b4ebd855ea4ee83844a,v4_4_positive_entry_signal_repair_20260805::continuation_round_44_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0653045948728285,0.0017450729127686,-0.0175752257978091,0.0175752257978091,3.568663594470046,321167.4,409479.0,730646.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,321167.4,409479.0,730646.4,0,0,109.0,279.19999999999993,,,,16150.0,,
2036,batch_00170,rolling_tr_sum,320,167,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,391,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s391_rx1_e320_bh167_trw11_k1p4_w6_m4p5_44c8ae1779,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8357260253280803,0.020170950669988,0.0055264663193205,-0.1440293022905019,35,3,0.2093023255814187,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1440293022905019,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7622656605170572,0.0051695999598735,-0.1507724397230042,0.1507724397230042,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,566.0,1580.5,,,,9565.0,,
168,batch_00021,rolling_tr_sum,112,300,5,1.5,48,0.6,calculated_threshold,wait_next_real_trade,0.0,72,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s72_rx1_e112_bh300_trw5_k1p5_w48_m0p6_3ca78977a3,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,965,0.4666564418010341,0.3282967243732073,0.0004088097097558,-0.090325232992612,16,56,0.3430656934306482,0.8354408602150628,444,1,904,60,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.090325232992612,v4_4_positive_entry_signal_repair_20260805,continuation_round_57_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_57_ai_generated_leap_all_window,7b49dce754d0a6a3c304fc3d618fdc2370c43adf9a48cdb83aa5e91b3de0feb6,v4_4_positive_entry_signal_repair_20260805::continuation_round_57_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0394382749780781,5.19433503088149e-05,-0.1348253974525194,0.1348253974525194,3.568663594470046,8376393.000000001,10679655.0,19056048.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8376393.000000001,10679655.0,19056048.0,4,10,22.0,147.5999999999999,,,,17941.0,,
212,batch_00027,rolling_tr_sum,480,154,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh154_trw12_k1p26_w7_m4p5_b83a6f49bb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,118,0.7507836434921658,-0.0246616125081134,0.0049930086951711,-0.1620616931796011,38,5,0.2115626226933691,0.6255241172761667,67,1,39,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1620616931796011,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,0,market_01|market_02|market_03,0.6788946798991582,0.0046361423357242,-0.1698553013912669,0.1698553013912669,3.568663594470046,1024263.6,1305906.0,2330169.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1024263.6,1305906.0,2330169.6,2,1,572.0,1554.7499999999998,,,,9795.0,5.0,1.0
2222,batch_00186,rolling_tr_sum,320,170,12,1.3,6,4.5,calculated_threshold,wait_next_real_trade,0.0,392,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s392_rx1_e320_bh170_trw12_k1p3_w6_m4p5_ed2d23a9e6,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8349224813859146,0.0170812788553633,0.0055736993499219,-0.1444357666568859,35,3,0.2061157796451667,0.5252983802216897,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1444357666568859,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7621226622599961,0.0052168329904749,-0.1511758550444193,0.1511758550444193,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,568.0,1581.75,,,,9566.0,,
6,batch_00001,rolling_tr_sum,204,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e204_bh612_trw24_k1p6_w16_m2_5db58119dc,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,35,0.397811551824629,0.1294538826717919,0.0098450820756713,-0.0382845801417669,8,1,0.2087378640776575,0.417253251721485,23,0,16,19,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0382845801417669,v4_4_positive_entry_signal_repair_20260805,continuation_round_73_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_73_ai_adaptive_grid_all_window,edbd697dc96640034af2af34b7ff94fcf4d10c5b10bc012e6eb9bc223729fcc1,v4_4_positive_entry_signal_repair_20260805::continuation_round_73_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3806183591232643,0.0094882157162243,-0.0410402087754149,0.0410402087754149,3.568663594470046,303807.0,387345.0,691152.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,303807.0,387345.0,691152.0,1,4,423.0,1699.199999999998,,,,10271.0,,
